Price,Close,High,Low,Open,Volume,Daily_Return,Moving_Avg_5
2025-10-20 13:34:00+00:00,514.2349853515625,515.3779907226562,514.2000122070312,515.3779907226562,36559.0,-0.002202320228920085,514.6811401367188
2025-10-20 13:35:00+00:00,514.52001953125,514.5349731445312,514.0900268554688,514.1599731445312,54047.0,0.0005542878018940378,514.58076171875
2025-10-20 13:36:00+00:00,514.7000122070312,514.9500122070312,514.5100708007812,514.60498046875,34511.0,0.00034982637982716724,514.652001953125
2025-10-20 13:37:00+00:00,515.1160278320312,515.3502197265625,514.3800048828125,514.510009765625,40815.0,0.0008082681467522779,514.7882080078125
2025-10-20 13:38:00+00:00,514.5800170898438,515.2349853515625,514.5800170898438,515.1500244140625,32151.0,-0.0010405631221444,514.6302124023438
2025-10-20 13:39:00+00:00,514.4298706054688,514.6300048828125,514.1801147460938,514.5750122070312,27309.0,-0.00029178452211209294,514.669189453125
2025-10-20 13:40:00+00:00,514.8699951171875,514.8699951171875,514.25,514.4400024414062,53703.0,0.000855557845427457,514.7391845703125
2025-10-20 13:41:00+00:00,515.0250244140625,515.0250244140625,514.6400146484375,514.8800048828125,31806.0,0.0003011037705542563,514.8041870117188
2025-10-20 13:42:00+00:00,514.590087890625,515.0,514.5900268554688,514.989990234375,38131.0,-0.0008444959037327004,514.6989990234375
2025-10-20 13:43:00+00:00,514.760009765625,514.8099975585938,514.3499755859375,514.5549926757812,30546.0,0.0003302082162066622,514.7349975585937
2025-10-20 13:44:00+00:00,515.318603515625,515.3499755859375,514.7050170898438,514.7999877929688,30404.0,0.0010851537403893108,514.912744140625
2025-10-20 13:45:00+00:00,515.3699951171875,515.489990234375,515.0399780273438,515.2249755859375,0.0,9.972782121958623e-05,515.012744140625
2025-10-20 13:46:00+00:00,515.4349975585938,515.5800170898438,515.25,515.3250122070312,347171.0,0.00012612771799314082,515.0947387695312
2025-10-20 13:47:00+00:00,515.2349853515625,515.4500122070312,515.030029296875,515.4349975585938,18561.0,-0.00038804545282844494,515.2237182617188
2025-10-20 13:48:00+00:00,515.2000122070312,515.4000244140625,515.135009765625,515.1600952148438,25855.0,-6.78780469602902e-05,515.31171875
2025-10-20 13:49:00+00:00,514.7249755859375,515.219970703125,514.7249755859375,515.2100219726562,29713.0,-0.0009220431091582215,515.1929931640625
2025-10-20 13:50:00+00:00,514.8900146484375,515.0089721679688,514.5750122070312,514.7365112304688,39097.0,0.000320635427321303,515.0969970703125
2025-10-20 13:51:00+00:00,514.6900024414062,514.8900146484375,514.5,514.8900146484375,24506.0,-0.0003884561777097728,514.947998046875
2025-10-20 13:52:00+00:00,514.6500244140625,514.7899780273438,514.530029296875,514.719970703125,33597.0,-7.767399241120909e-05,514.831005859375
2025-10-20 13:53:00+00:00,514.8800048828125,514.8939819335938,514.6300048828125,514.6300048828125,30287.0,0.00044686769229596024,514.7670043945312
2025-10-20 13:54:00+00:00,514.6900024414062,515.0,514.6900024414062,514.885009765625,24382.0,-0.0003690227618170505,514.760009765625
2025-10-20 13:55:00+00:00,513.739990234375,514.72998046875,513.5999755859375,514.72998046875,47503.0,-0.0018457949494353754,514.5300048828125
